"學年度","學校代碼","學校名稱","科系代碼","科系名稱","日間∕進修別","等級別","總計","男生計","女生計","華語先修生男生","華語先修生女生","一年級男生","一年級女生","二年級男生","二年級女生","三年級男生","三年級女生","四年級男生","四年級女生","五年級男生","五年級女生","六年級男生","六年級女生","七年級男生","七年級女生","延修生男生","延修生女生","縣市名稱","體系別"
113,1007,逢甲大學,04134097,公共事務與社會創新研究所,D 日,M 碩士,5,3,2,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,04134097,公共事務與社會創新研究所,N 職,M 碩士,13,6,7,0,0,0,0,1,0,0,0,1,0,1,3,3,4,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,04141024,國際經營與貿易學系,D 日,M 碩士,40,15,25,0,0,11,11,3,5,1,6,0,3,0,0,0,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,04141024,國際經營與貿易學系,D 日,B 學士,746,240,506,0,0,59,100,47,130,58,127,57,132,0,0,0,0,0,0,19,17,19 臺中市,1 一般
113,1007,逢甲大學,04141024,國際經營與貿易學系國際企業管理全英語學士班,D 日,B 學士,7,4,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,1,19 臺中市,1 一般
113,1007,逢甲大學,04143033,行銷學系全球行銷碩士班,D 日,M 碩士,38,15,23,0,0,4,10,8,10,2,1,1,2,0,0,0,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,04143033,行銷學系,D 日,B 學士,553,162,391,0,0,30,86,40,98,34,99,48,96,0,0,0,0,0,0,10,12,19 臺中市,1 一般
113,1007,逢甲大學,04191014,商學博士學位學程,D 日,D 博士,103,66,37,0,0,11,8,9,7,13,6,16,5,4,4,4,1,9,6,0,0,19 臺中市,1 一般
113,1007,逢甲大學,04191014,澳洲昆士蘭大學商學雙學士學位學程,D 日,B 學士,47,26,21,0,0,12,10,9,8,5,3,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,04191014,商學進修學士學位學程,P 進,B 學士,395,231,164,0,0,66,37,36,27,62,34,55,57,0,0,0,0,0,0,12,9,19 臺中市,1 一般
113,1007,逢甲大學,04191016,商學專業碩士在職學位學程,N 職,M 碩士,70,25,45,0,0,13,21,10,21,0,0,0,1,2,1,0,1,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,04199035,澳洲墨爾本皇家理工大學商學與創新雙學士學位學程,D 日,B 學士,89,48,41,0,0,14,15,15,13,5,7,8,2,0,0,0,0,0,0,6,4,19 臺中市,1 一般
113,1007,逢甲大學,04199037,專案管理碩士在職學位學程,N 職,M 碩士,88,48,40,0,0,18,10,17,17,5,4,4,3,3,3,1,3,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,04199092,美國加州聖荷西州立大學商學大數據分析雙學士學位學程,D 日,B 學士,93,53,40,0,0,15,12,14,7,13,6,8,13,0,0,0,0,0,0,3,2,19 臺中市,1 一般
113,1007,逢甲大學,04199096,建設碩士在職學位學程,N 職,M 碩士,162,103,59,0,0,33,26,35,24,16,4,14,2,4,1,1,2,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,04212038,財經法律研究所,D 日,M 碩士,57,30,27,0,0,10,8,5,4,5,5,9,10,1,0,0,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,04212038,財經法律研究所,N 職,M 碩士,68,38,30,0,0,11,11,13,9,4,3,6,3,2,1,2,3,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,05299119,學士後工程與科學學院淨零智慧永續學士班,D 日,B 學士,22,7,15,0,0,4,4,3,11,0,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,05411039,應用數學系,D 日,B 學士,361,268,93,0,0,67,26,68,19,68,19,55,27,0,0,0,0,0,0,10,2,19 臺中市,1 一般
113,1007,逢甲大學,05411114,數據科學碩士學位學程,D 日,M 碩士,20,17,3,0,0,8,2,7,1,1,0,1,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,05421040,統計學系統計與精算碩士班,D 日,M 碩士,39,25,14,0,0,12,8,12,6,1,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,05421040,統計學系,D 日,B 學士,416,242,174,0,0,65,38,59,44,56,46,47,42,0,0,0,0,0,0,15,4,19 臺中市,1 一般
113,1007,逢甲大學,06131048,資訊工程學系,D 日,D 博士,31,21,10,0,0,4,1,3,2,4,3,2,0,4,3,2,0,2,1,0,0,19 臺中市,1 一般
113,1007,逢甲大學,06131048,資訊工程學系,D 日,M 碩士,126,96,30,0,0,40,16,39,12,11,2,6,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,06131048,澳洲蒙納許大學資訊工程雙學士學位學程,D 日,B 學士,38,27,11,0,0,16,8,11,3,0,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,06131048,資訊工程學系學士後專班,D 日,B 學士,16,10,6,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,06131048,美國加州舊金山州立大學資訊工程雙學士學位學程,D 日,B 學士,55,40,15,0,0,12,6,6,4,8,3,11,1,0,0,0,0,0,0,3,1,19 臺中市,1 一般
113,1007,逢甲大學,06131048,資訊工程學系,D 日,B 學士,979,722,257,1,1,141,43,176,62,185,68,171,66,0,0,0,0,0,0,48,17,19 臺中市,1 一般
113,1007,逢甲大學,06131055,智慧聯網產業博士學位學程,D 日,D 博士,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,06134115,人工智慧技術與應用學士學位學程,D 日,B 學士,203,146,57,0,0,39,12,37,17,30,20,40,8,0,0,0,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,07111068,化學工程學系,D 日,D 博士,10,8,2,0,0,3,0,1,1,2,1,1,0,0,0,0,0,1,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,07111068,化學工程學系,D 日,M 碩士,81,43,38,0,0,21,18,21,19,1,1,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,07111068,化學工程學系,D 日,B 學士,489,281,208,0,0,65,47,73,49,63,58,72,51,0,0,0,0,0,0,8,3,19 臺中市,1 一般
113,1007,逢甲大學,07112069,材料科學與工程學系,D 日,D 博士,9,8,1,0,0,3,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,07112069,材料科學與工程學系,D 日,M 碩士,86,57,29,0,0,25,17,21,9,9,3,2,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,07112069,材料科學與工程學系,D 日,B 學士,549,344,205,1,0,67,43,95,43,85,62,88,55,0,0,0,0,0,0,8,2,19 臺中市,1 一般
113,1007,逢甲大學,07121075,環境工程與科學學系,D 日,D 博士,10,5,5,0,0,0,0,1,0,1,1,1,1,1,3,1,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,07121075,環境工程與科學學系,D 日,M 碩士,51,36,15,0,0,10,9,17,4,8,2,1,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,07121075,環境工程與科學學系,D 日,B 學士,423,258,165,0,0,68,32,59,44,56,42,59,44,0,0,0,0,0,0,16,3,19 臺中市,1 一般
113,1007,逢甲大學,07122077,水利工程與資源保育學系,D 日,M 碩士,17,15,2,0,0,3,1,11,1,0,0,1,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,07122077,水利工程與資源保育學系,D 日,B 學士,337,241,96,0,0,54,31,61,17,57,21,49,25,0,0,0,0,0,0,20,2,19 臺中市,1 一般
113,1007,逢甲大學,07132079,綠色能源科技碩士學位學程,D 日,M 碩士,26,17,9,0,0,5,6,5,2,5,1,2,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,07141044,電機工程學系,D 日,M 碩士,73,66,7,0,0,27,6,29,1,8,0,2,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,07141044,電機工程學系,D 日,B 學士,560,477,83,1,0,86,25,139,19,129,22,107,17,0,0,0,0,0,0,15,0,19 臺中市,1 一般
113,1007,逢甲大學,07141045,電機與通訊工程博士學位學程,D 日,D 博士,21,19,2,0,0,3,0,3,1,3,1,2,0,3,0,0,0,5,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,07141046,電子工程學系,D 日,M 碩士,89,78,11,0,0,33,4,33,7,10,0,2,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,07141046,電子工程學系,D 日,B 學士,698,549,149,2,0,84,34,138,40,152,41,154,32,0,0,0,0,0,0,19,2,19 臺中市,1 一般
113,1007,逢甲大學,07141050,通訊工程學系,D 日,M 碩士,66,45,21,0,0,19,8,22,9,4,2,0,2,0,0,0,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,07141050,通訊工程學系,D 日,B 學士,535,394,141,0,0,87,34,93,37,90,35,96,32,0,0,0,0,0,0,28,3,19 臺中市,1 一般
113,1007,逢甲大學,07141052,自動控制工程學系,D 日,M 碩士,59,50,9,0,0,22,4,18,4,5,1,5,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,07141052,自動控制工程學系,D 日,B 學士,556,433,123,0,0,86,38,116,22,100,29,103,29,0,0,0,0,0,0,28,5,19 臺中市,1 一般
113,1007,逢甲大學,07141053,資訊電機工程碩士在職學位學程,N 職,M 碩士,122,113,9,0,0,42,5,32,2,20,1,11,1,3,0,5,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,07141056,資訊電機學院學士班,D 日,B 學士,119,83,36,1,0,82,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,07141095,美國普渡大學電機資訊雙學士學位學程,D 日,B 學士,53,38,15,0,0,0,0,16,5,13,5,7,5,0,0,0,0,0,0,2,0,19 臺中市,1 一般
113,1007,逢甲大學,07141101,光電科學與工程學系,D 日,M 碩士,51,46,5,0,0,20,3,19,1,3,1,4,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,07141101,光電科學與工程學系,D 日,B 學士,467,371,96,0,0,87,29,87,27,95,26,88,14,0,0,0,0,0,0,14,0,19 臺中市,1 一般
113,1007,逢甲大學,07141107,美國加州聖荷西州立大學電機工程雙學士學位學程,D 日,B 學士,77,64,13,0,0,19,6,17,4,5,1,18,2,0,0,0,0,0,0,5,0,19 臺中市,1 一般
113,1007,逢甲大學,07141112,資通訊與電控產業碩士專班,D 日,M 碩士,5,3,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,07151060,機械與航空工程博士學位學程,D 日,D 博士,36,32,4,0,0,6,0,4,0,5,3,7,0,4,0,3,1,3,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,07151061,機械與電腦輔助工程學系機械工程碩士班,D 日,M 碩士,66,58,8,0,0,26,4,17,4,11,0,4,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,07151061,機械與電腦輔助工程學系,D 日,B 學士,514,446,68,1,2,101,19,112,19,108,15,109,13,0,0,0,0,0,0,15,0,19 臺中市,1 一般
113,1007,逢甲大學,07151062,精密系統設計學士學位學程,D 日,B 學士,190,149,41,0,0,43,10,36,6,36,12,30,12,0,0,0,0,0,0,4,1,19 臺中市,1 一般
113,1007,逢甲大學,07162059,航太與系統工程學系,D 日,M 碩士,50,45,5,0,0,17,2,23,2,2,1,3,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,07162059,航太與系統工程學系,D 日,B 學士,464,375,89,1,0,77,30,101,17,96,16,88,24,0,0,0,0,0,0,12,2,19 臺中市,1 一般
113,1007,逢甲大學,07162118,太空系統工程碩士學位學程,D 日,M 碩士,18,15,3,0,0,4,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,07191072,工業工程與系統管理學系,D 日,D 博士,15,11,4,0,0,2,1,2,1,2,2,3,0,0,0,0,0,2,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,07191072,工業工程與系統管理學系,D 日,M 碩士,52,32,20,0,0,14,14,13,6,4,0,1,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,07191072,工業工程與系統管理學系,D 日,B 學士,434,261,173,1,0,61,49,56,46,71,35,61,42,0,0,0,0,0,0,11,1,19 臺中市,1 一般
113,1007,逢甲大學,07192074,纖維與複合材料學系,D 日,D 博士,13,11,2,0,0,1,0,2,0,1,0,1,2,1,0,4,0,1,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,07192074,纖維與複合材料學系,D 日,M 碩士,28,16,12,0,0,6,7,9,5,1,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,07192074,纖維與複合材料學系,D 日,B 學士,199,141,58,0,0,31,22,33,9,29,4,34,22,0,0,0,0,0,0,14,1,19 臺中市,1 一般
113,1007,逢甲大學,07193078,生醫資訊暨生醫工程碩士學位學程,D 日,M 碩士,8,6,2,0,0,0,0,1,0,4,2,1,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,07199080,電聲碩士學位學程,D 日,M 碩士,29,22,7,0,0,7,4,10,2,4,0,0,1,1,0,0,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,07199098,智能製造與工程管理碩士在職學位學程,N 職,M 碩士,158,118,40,0,0,33,18,34,14,20,2,16,3,9,2,6,1,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,07311081,建築碩士學位學程,D 日,M 碩士,63,33,30,0,0,7,15,13,9,6,2,7,4,0,0,0,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,07311081,建築學士學位學程,D 日,B 學士,363,196,167,0,0,0,0,0,0,64,48,58,55,57,48,0,0,0,0,17,16,19 臺中市,1 一般
113,1007,逢甲大學,07311081,建築碩士在職學位學程,N 職,M 碩士,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,07311083,建築專業學院學士班,D 日,B 學士,217,83,134,0,0,36,53,47,81,0,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,07313087,都市計畫與空間資訊學系,D 日,M 碩士,43,25,18,0,0,12,8,5,7,5,3,3,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,07313087,都市計畫與空間資訊學系,D 日,B 學士,375,195,180,0,1,60,40,52,41,43,50,38,45,0,0,0,0,0,0,2,3,19 臺中市,1 一般
113,1007,逢甲大學,07313087,都市計畫與空間資訊學系,N 職,M 碩士,4,3,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,07321063,土木工程學系,D 日,M 碩士,32,21,11,0,0,7,6,12,5,1,0,1,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,07321063,土木工程學系,D 日,B 學士,432,341,91,0,0,76,20,88,22,80,28,86,20,0,0,0,0,0,0,11,1,19 臺中市,1 一般
113,1007,逢甲大學,07321063,土木工程學系,N 職,M 碩士,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,07321063,土木工程學系營建工程與管理進修學士班,P 進,B 學士,220,177,43,0,0,41,12,34,11,34,5,44,8,0,0,0,0,0,0,24,7,19 臺中市,1 一般
113,1007,逢甲大學,07399102,智慧城市碩士學位學程,D 日,M 碩士,14,6,8,0,0,3,1,3,6,0,0,0,1,0,0,0,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,07399116,建設規劃與工程博士學位學程,D 日,D 博士,62,45,17,0,0,6,3,6,2,9,4,8,2,6,2,4,1,6,3,0,0,19 臺中市,1 一般
113,1007,逢甲大學,10411093,運輸與物流學系,D 日,M 碩士,27,14,13,0,0,8,11,3,1,1,0,2,1,0,0,0,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,10411093,運輸與物流學系,D 日,B 學士,454,249,205,1,5,64,47,74,37,50,56,53,59,0,0,0,0,0,0,7,1,19 臺中市,1 一般
113,1007,逢甲大學,99999094,全校國際生大一不分系學士班,D 日,B 學士,20,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
113,1007,逢甲大學,99999108,國際雙學士學位學程,D 日,B 學士,49,27,22,0,0,0,0,0,0,13,8,13,13,0,0,0,0,0,0,1,1,19 臺中市,1 一般
113,1007,逢甲大學,99999117,社會創新暨永續碩士在職學位學程,N 職,M 碩士,35,14,21,0,0,4,13,9,4,0,0,1,4,0,0,0,0,0,0,0,0,19 臺中市,1 一般
113,1008,靜宜大學,01111001,教育研究所,D 日,M 碩士,40,2,38,0,0,1,13,0,9,0,8,1,8,0,0,0,0,0,0,0,0,06 臺中市,1 一般
113,1008,靜宜大學,01111001,教育研究所,N 職,M 碩士,92,17,75,0,0,6,21,4,16,3,17,3,12,1,5,0,3,0,1,0,0,06 臺中市,1 一般
113,1008,靜宜大學,02299040,原住民族文化碩士學位學程,D 日,M 碩士,30,13,17,0,0,5,4,2,6,1,2,5,3,0,2,0,0,0,0,0,0,06 臺中市,1 一般
113,1008,靜宜大學,02311004,英國語文學系,D 日,M 碩士,26,4,22,0,0,0,8,2,4,1,3,1,6,0,1,0,0,0,0,0,0,06 臺中市,1 一般
113,1008,靜宜大學,02311004,英國語文學系,D 日,B 學士,304,104,200,0,0,20,35,22,30,19,41,31,67,0,0,0,0,0,0,12,27,06 臺中市,1 一般
113,1008,靜宜大學,02311005,西班牙語文學系,D 日,M 碩士,24,3,21,0,0,2,4,0,6,1,6,0,5,0,0,0,0,0,0,0,0,06 臺中市,1 一般
113,1008,靜宜大學,02311005,西班牙語文學系,D 日,B 學士,251,49,202,0,0,7,37,7,32,15,43,14,68,0,0,0,0,0,0,6,22,06 臺中市,1 一般
113,1008,靜宜大學,02311006,日本語文學系,D 日,M 碩士,13,6,7,0,0,3,1,0,2,2,2,1,2,0,0,0,0,0,0,0,0,06 臺中市,1 一般
113,1008,靜宜大學,02311006,日本語文學系,D 日,B 學士,554,223,331,0,0,47,70,45,71,49,72,52,78,0,0,0,0,0,0,30,40,06 臺中市,1 一般
113,1008,靜宜大學,02311007,寰宇外語教育學士學位學程,D 日,B 學士,128,32,96,0,0,10,20,10,21,5,25,7,19,0,0,0,0,0,0,0,11,06 臺中市,1 一般
113,1008,靜宜大學,02321002,台灣文學系,D 日,M 碩士,18,3,15,0,0,0,6,2,2,1,2,0,5,0,0,0,0,0,0,0,0,06 臺中市,1 一般
113,1008,靜宜大學,02321002,台灣文學系,D 日,B 學士,182,59,123,0,0,18,25,7,18,14,39,15,33,0,0,0,0,0,0,5,8,06 臺中市,1 一般
113,1008,靜宜大學,02322003,中國文學系,D 日,M 碩士,19,5,14,0,0,1,6,1,2,2,1,1,5,0,0,0,0,0,0,0,0,06 臺中市,1 一般
113,1008,靜宜大學,02322003,中國文學系,D 日,B 學士,253,89,164,0,0,15,25,11,31,14,35,38,54,0,0,0,0,0,0,11,19,06 臺中市,1 一般
113,1008,靜宜大學,02322003,中國文學系,N 職,M 碩士,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,06 臺中市,1 一般
113,1008,靜宜大學,03141038,犯罪防治碩士學位學程,D 日,M 碩士,47,16,31,0,0,7,11,4,11,3,4,2,4,0,1,0,0,0,0,0,0,06 臺中市,1 一般
113,1008,靜宜大學,03141043,原住民族健康與社會福利博士學位學程,D 日,D 博士,23,14,9,0,0,4,2,3,4,4,1,3,2,0,0,0,0,0,0,0,0,06 臺中市,1 一般
113,1008,靜宜大學,03211008,大眾傳播學系,D 日,B 學士,332,96,236,0,0,22,59,25,63,26,56,15,49,0,0,0,0,0,0,8,9,06 臺中市,1 一般
113,1008,靜宜大學,04111011,會計學系,D 日,M 碩士,28,7,21,0,0,4,13,2,6,1,1,0,1,0,0,0,0,0,0,0,0,06 臺中市,1 一般
113,1008,靜宜大學,04111011,會計學系,D 日,B 學士,483,132,351,0,0,22,78,19,73,46,76,38,106,0,0,0,0,0,0,7,18,06 臺中市,1 一般
113,1008,靜宜大學,04121019,財務金融學系,D 日,M 碩士,18,6,12,0,0,2,10,4,1,0,0,0,1,0,0,0,0,0,0,0,0,06 臺中市,1 一般
113,1008,靜宜大學,04121019,財務金融學系,D 日,B 學士,603,236,367,0,0,39,85,60,76,53,83,69,97,0,0,0,0,0,0,15,26,06 臺中市,1 一般
113,1008,靜宜大學,04131010,寰宇管理碩士學位學程,D 日,M 碩士,77,41,36,0,0,13,13,16,14,4,3,7,6,1,0,0,0,0,0,0,0,06 臺中市,1 一般
113,1008,靜宜大學,04131012,企業管理學系,D 日,M 碩士,26,9,17,0,0,5,4,2,6,0,5,2,2,0,0,0,0,0,0,0,0,06 臺中市,1 一般
113,1008,靜宜大學,04131012,企業管理學系,D 日,B 學士,503,210,293,1,5,49,59,42,63,36,64,59,82,0,0,0,0,0,0,23,20,06 臺中市,1 一般
113,1008,靜宜大學,04131014,管理碩士在職專班,N 職,M 碩士,156,69,87,0,0,26,35,26,30,8,16,3,1,5,5,1,0,0,0,0,0,06 臺中市,1 一般
113,1008,靜宜大學,04131014,管理學院管理碩士在職專班柬埔寨境外專班,N 職,M 碩士,15,9,6,0,0,5,0,3,4,0,0,0,0,0,1,1,1,0,0,0,0,06 臺中市,1 一般
113,1008,靜宜大學,04131015,國際企業學系,D 日,M 碩士,21,5,16,0,0,3,12,2,1,0,1,0,2,0,0,0,0,0,0,0,0,06 臺中市,1 一般
113,1008,靜宜大學,04131015,國際企業學系,D 日,B 學士,596,161,435,0,6,35,93,29,96,41,106,39,120,0,0,0,0,0,0,17,14,06 臺中市,1 一般
113,1008,靜宜大學,04131018,創新與創業管理碩士學位學程,D 日,M 碩士,6,2,4,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
113,1008,靜宜大學,04191010,寰宇管理學士學位學程,D 日,B 學士,188,82,106,0,0,27,28,17,20,20,25,16,30,0,0,0,0,0,0,2,3,06 臺中市,1 一般
113,1008,靜宜大學,04211020,法律學系,D 日,M 碩士,29,13,16,0,0,1,6,4,2,5,4,3,4,0,0,0,0,0,0,0,0,06 臺中市,1 一般
113,1008,靜宜大學,04211020,法律學系,D 日,B 學士,555,220,335,0,0,62,90,56,78,46,65,36,78,0,0,0,0,0,0,20,24,06 臺中市,1 一般
113,1008,靜宜大學,04211020,法律學士學位學程原住民專班,D 日,B 學士,13,7,6,0,0,0,0,3,1,0,1,3,2,0,0,0,0,0,0,1,2,06 臺中市,1 一般
113,1008,靜宜大學,04211020,法律學系,N 職,M 碩士,24,9,15,0,0,1,2,1,1,1,8,2,3,2,0,2,1,0,0,0,0,06 臺中市,1 一般
113,1008,靜宜大學,05191031,食品營養學系,D 日,D 博士,18,5,13,0,0,0,0,1,2,0,1,1,1,1,5,1,3,1,1,0,0,06 臺中市,1 一般
113,1008,靜宜大學,05191031,食品營養學系,D 日,M 碩士,30,12,18,0,0,4,6,2,7,4,2,1,2,1,0,0,1,0,0,0,0,06 臺中市,1 一般
113,1008,靜宜大學,05191031,食品營養學系,D 日,B 學士,372,102,270,1,15,34,63,27,51,15,55,22,76,0,0,0,0,0,0,3,10,06 臺中市,1 一般
113,1008,靜宜大學,05212021,生態人文學系,D 日,B 學士,178,81,97,0,0,24,19,16,20,12,23,19,29,0,0,0,0,0,0,10,6,06 臺中市,1 一般
113,1008,靜宜大學,05311023,應用化學系,D 日,D 博士,8,4,4,0,0,2,0,0,0,0,1,0,1,0,0,0,1,2,1,0,0,06 臺中市,1 一般
113,1008,靜宜大學,05311023,應用化學系,D 日,M 碩士,17,12,5,0,0,4,3,3,1,3,1,2,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
113,1008,靜宜大學,05311023,應用化學系,D 日,B 學士,393,209,184,3,1,49,46,48,39,42,43,52,42,0,0,0,0,0,0,15,13,06 臺中市,1 一般
113,1008,靜宜大學,05499036,財務工程學系,D 日,M 碩士,15,6,9,0,0,5,6,0,2,1,1,0,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
113,1008,靜宜大學,05499036,財務工程學系,D 日,B 學士,265,160,105,0,0,55,40,40,33,22,16,30,14,0,0,0,0,0,0,13,2,06 臺中市,1 一般
113,1008,靜宜大學,05499037,資料科學暨大數據分析與應用學系,D 日,B 學士,344,219,125,0,0,66,33,47,22,38,24,48,38,0,0,0,0,0,0,20,8,06 臺中市,1 一般
113,1008,靜宜大學,06131027,資訊管理學系,D 日,M 碩士,14,8,6,0,0,3,5,3,1,2,0,0,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
113,1008,靜宜大學,06131027,資訊管理學系,D 日,B 學士,411,252,159,4,10,69,45,39,27,44,39,80,32,0,0,0,0,0,0,16,6,06 臺中市,1 一般
113,1008,靜宜大學,06132009,資訊傳播工程學系,D 日,M 碩士,12,5,7,0,0,2,3,1,2,2,1,0,1,0,0,0,0,0,0,0,0,06 臺中市,1 一般
113,1008,靜宜大學,06132009,資訊傳播工程學系,D 日,B 學士,386,236,150,4,7,54,32,39,28,45,42,75,35,0,0,0,0,0,0,19,6,06 臺中市,1 一般
113,1008,靜宜大學,06134028,資訊學院資訊應用與科技管理碩士在職專班,N 職,M 碩士,6,3,3,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,06 臺中市,1 一般
113,1008,靜宜大學,07141030,資訊工程學系,D 日,M 碩士,21,16,5,0,0,2,4,9,0,5,1,0,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
113,1008,靜宜大學,07141030,資訊工程學系,D 日,B 學士,538,427,111,8,2,96,29,93,31,104,15,95,25,0,0,0,0,0,0,31,9,06 臺中市,1 一般
113,1008,靜宜大學,07141042,國際資訊學士學位學程,D 日,B 學士,38,27,11,0,0,9,4,6,0,7,2,5,5,0,0,0,0,0,0,0,0,06 臺中市,1 一般
113,1008,靜宜大學,09161035,化粧品科學系,D 日,D 博士,13,4,9,0,0,0,2,2,2,0,0,1,0,0,3,0,1,1,1,0,0,06 臺中市,1 一般
113,1008,靜宜大學,09161035,化粧品科學系,D 日,M 碩士,30,8,22,0,0,2,7,1,12,2,2,3,1,0,0,0,0,0,0,0,0,06 臺中市,1 一般
113,1008,靜宜大學,09161035,化粧品科學系,D 日,B 學士,415,57,358,0,0,22,78,12,75,7,76,12,101,0,0,0,0,0,0,4,28,06 臺中市,1 一般
113,1008,靜宜大學,09161035,化粧品科學系,N 職,M 碩士,25,13,12,0,0,2,3,3,5,4,2,4,0,0,0,0,2,0,0,0,0,06 臺中市,1 一般
113,1008,靜宜大學,09231032,社會工作與兒童少年福利學系,D 日,M 碩士,36,5,31,0,0,0,14,2,8,2,5,1,4,0,0,0,0,0,0,0,0,06 臺中市,1 一般
